Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT (min),Avg CTAT (min),Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Reason for cancelling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance (km),Driver Ratings,Customer Rating
2025-07-10,12:34:24,BLR202507-001125,Success,CUST-991215,Mini,Kundalahalli,HSR Layout,4,17,0,,0,,0,,373,18.5,3.95,4.72
2025-07-20,00:26:45,BLR202507-001126,Success,CUST-888490,Mini,RT Nagar,Uttarahalli,5,19,0,,0,,0,,121.54,4.53,4.24,4.24
2025-07-26,19:36:50,BLR202507-001127,Cancelled by Customer,CUST-791770,Bike,Indiranagar,Arekere,,,1,Wrong Address,0,,0,,,,,
2025-07-15,11:04:27,BLR202507-001128,Success,CUST-933790,Mini,Kanakapura Road,Horamavu,5,17,0,,0,,0,,476.77,20.81,4.95,4.34
2025-07-31,04:03:25,BLR202507-001129,Success,CUST-808602,Prime SUV,Koramangala,Arekere,3,10,0,,0,,0,,740.6,23.95,3.9,4.2
2025-07-17,23:04:47,BLR202507-001130,Cancelled by Customer,CUST-444136,Bike,Hebbal,HSR Layout,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-07-01,05:45:11,BLR202507-001131,Cancelled by Driver,CUST-724086,eBike,Electronic City,Kengeri,,,0,,1,Customer related issue,0,,,,,
2025-07-29,15:16:02,BLR202507-001132,Success,CUST-701056,Prime Plus,Hennur,Shivajinagar,10,16,0,,0,,0,,275.25,8.61,4.6,4.67
2025-07-09,07:52:30,BLR202507-001133,Success,CUST-472654,Mini,Bommanahalli,Nagawara,9,23,0,,0,,0,,388.3,19.35,4.68,4.31
2025-07-20,19:58:14,BLR202507-001134,Cancelled by Driver,CUST-566222,Prime Plus,Frazer Town,JP Nagar,,,0,,1,Personal & Car related issues,0,,,,,
2025-07-02,17:42:52,BLR202507-001135,Cancelled by Driver,CUST-233882,Prime Sedan,Kengeri,Kadubeesanahalli,,,0,,1,The customer was coughing/sick,0,,,,,
2025-07-10,05:26:21,BLR202507-001136,Cancelled by Driver,CUST-712018,Bike,Devanahalli,Banashankari,,,0,,1,Customer related issue,0,,,,,
2025-07-16,15:19:52,BLR202507-001137,Cancelled by Customer,CUST-423668,Bike,Sarjapur Road,BTM Layout,,,1,Change of plans,0,,0,,,,,
2025-07-01,00:24:22,BLR202507-001138,Success,CUST-642827,Bike,Horamavu,Mahadevapura,2,12,0,,0,,0,,80.5,6.55,4.18,4.23
2025-07-05,03:43:06,BLR202507-001139,Incomplete,CUST-160101,Prime Plus,Shivajinagar,Peenya,,,0,,0,,1,Customer Demand,,,,
2025-07-14,15:07:40,BLR202507-001140,Success,CUST-460517,Prime Plus,Hebbal,Hennur,5,19,0,,0,,0,,135.5,3.02,4.06,4.86
2025-07-30,01:22:02,BLR202507-001141,Success,CUST-311037,Prime SUV,Electronic City,Sarjapur Road,10,17,0,,0,,0,,733.6,23.7,4.83,4.45
2025-07-07,04:14:00,BLR202507-001142,Success,CUST-800302,Mini,Hoodi,Hoodi,3,15,0,,0,,0,,350.86,17.27,4.72,4.47
2025-07-20,05:36:53,BLR202507-001143,Success,CUST-826048,Prime Sedan,Kengeri,Nagarbhavi,10,21,0,,0,,0,,450.84,18.22,4.98,4.57
2025-07-31,05:44:11,BLR202507-001144,Success,CUST-451965,Bike,Silk Board,Brookefield,8,19,0,,0,,0,,221.9,20.69,4.94,5
2025-07-11,19:45:39,BLR202507-001145,Success,CUST-270162,Auto,Arekere,MG Road,7,20,0,,0,,0,,156.71,8.39,4.19,3.76
2025-07-16,09:29:19,BLR202507-001146,Success,CUST-330063,Auto,Hennur,RT Nagar,3,15,0,,0,,0,,98.62,4.34,4.07,4.18
2025-07-23,04:16:26,BLR202507-001147,Cancelled by Customer,CUST-341459,Mini,Kanakapura Road,Yelahanka,,,1,Driver asked to cancel,0,,0,,,,,
2025-07-16,10:23:45,BLR202507-001148,Success,CUST-870269,Prime SUV,Sarjapur Road,Manyata Tech Park,6,17,0,,0,,0,,307.69,7.49,4.44,4.71
2025-07-13,20:57:32,BLR202507-001149,Cancelled by Driver,CUST-315289,Mini,Malleshwaram,Indiranagar,,,0,,1,The customer was coughing/sick,0,,,,,
2025-07-01,02:49:03,BLR202507-001150,Incomplete,CUST-177312,Prime Sedan,Koramangala,Peenya,,,0,,0,,1,Customer Demand,,,,
2025-07-05,04:19:41,BLR202507-001151,Success,CUST-404691,Mini,Hebbal,Hennur,6,11,0,,0,,0,,153.76,6.32,3.99,4.64
2025-07-19,11:41:05,BLR202507-001152,Success,CUST-902719,Prime Sedan,MG Road,Koramangala,8,19,0,,0,,0,,617.14,22.12,4.04,4.61
2025-07-07,14:53:59,BLR202507-001153,Cancelled by Customer,CUST-307434,Prime Sedan,Malleshwaram,RT Nagar,,,1,Change of plans,0,,0,,,,,
2025-07-24,04:04:05,BLR202507-001154,Success,CUST-282750,Prime Sedan,Peenya,Frazer Town,4,9,0,,0,,0,,310.26,11.83,4.54,4.98
2025-07-06,14:23:16,BLR202507-001155,Success,CUST-305507,Auto,Malleshwaram,Benson Town,7,17,0,,0,,0,,104.8,5.7,4.7,4.97
2025-07-30,02:32:10,BLR202507-001156,Incomplete,CUST-206105,Auto,Mahadevapura,JP Nagar,,,0,,0,,1,Vehicle Breakdown,,,,
2025-07-21,17:18:07,BLR202507-001157,Success,CUST-925663,Auto,Sarjapur Road,Yelahanka,12,23,0,,0,,0,,335.46,19.05,4.86,4.01
2025-07-10,08:14:30,BLR202507-001158,Success,CUST-578364,Prime Plus,KR Puram,Yeshwanthpur,11,20,0,,0,,0,,264.83,7.23,4.95,3.92
2025-07-26,07:18:32,BLR202507-001159,Cancelled by Customer,CUST-753476,Mini,Thanisandra,Electronic City,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-07-05,18:36:25,BLR202507-001160,Success,CUST-237148,Prime SUV,Hebbal,Thanisandra,11,17,0,,0,,0,,117.94,1.01,4.69,4.84
2025-07-12,12:33:32,BLR202507-001161,Cancelled by Driver,CUST-433396,Bike,Kadubeesanahalli,Hennur,,,0,,1,Customer related issue,0,,,,,
2025-07-30,02:40:37,BLR202507-001162,Success,CUST-148439,Prime SUV,Kanakapura Road,Kengeri,13,18,0,,0,,0,,584.64,18.38,4.45,4.86
2025-07-07,00:03:35,BLR202507-001163,Cancelled by Customer,CUST-995940,Bike,BTM Layout,Banashankari,,,1,Change of plans,0,,0,,,,,
2025-07-08,03:12:03,BLR202507-001164,Cancelled by Customer,CUST-155846,eBike,Ulsoor,JP Nagar,,,1,Wrong Address,0,,0,,,,,
2025-07-07,21:05:00,BLR202507-001165,Success,CUST-862627,Auto,Bommanahalli,Horamavu,4,9,0,,0,,0,,280.5,18.25,4.46,4.44
2025-07-20,03:42:09,BLR202507-001166,Incomplete,CUST-168024,Prime Plus,Shivajinagar,CV Raman Nagar,,,0,,0,,1,Other Issue,,,,
2025-07-25,19:56:32,BLR202507-001167,Success,CUST-633891,Prime Sedan,Basavanagudi,Sadashivanagar,7,18,0,,0,,0,,602.78,20.56,4.78,4.99
2025-07-15,17:34:21,BLR202507-001168,Success,CUST-287693,Prime Sedan,Thanisandra,KR Puram,12,18,0,,0,,0,,378.38,12.06,4.63,4.6
2025-07-17,10:22:13,BLR202507-001169,Cancelled by Driver,CUST-828246,Mini,Thanisandra,Basavanagudi,,,0,,1,More than permitted people in there,0,,,,,
2025-07-09,04:36:16,BLR202507-001170,Success,CUST-709418,Mini,Hennur,Kengeri,6,11,0,,0,,0,,428.44,21.58,4.62,4.4
2025-07-21,17:28:14,BLR202507-001171,Incomplete,CUST-138382,Prime Plus,RT Nagar,Hebbal,,,0,,0,,1,Vehicle Breakdown,,,,
2025-07-28,09:37:15,BLR202507-001172,Cancelled by Customer,CUST-345770,Mini,Yelahanka,Silk Board,,,1,Wrong Address,0,,0,,,,,
2025-07-29,02:04:25,BLR202507-001173,Cancelled by Customer,CUST-495400,Bike,Rajajinagar,KR Puram,,,1,Change of plans,0,,0,,,,,
2025-07-18,15:45:54,BLR202507-001174,Success,CUST-188876,Prime Plus,Sarjapur,Marathahalli,10,17,0,,0,,0,,96,1.44,4.55,4.21
2025-07-10,17:03:02,BLR202507-001175,Incomplete,CUST-566097,Bike,Domlur,RT Nagar,,,0,,0,,1,Other Issue,,,,
2025-07-02,09:02:54,BLR202507-001176,Success,CUST-587853,Bike,Kanakapura Road,Sarjapur Road,2,11,0,,0,,0,,86.57,6.37,4.65,4.58
2025-07-14,05:09:17,BLR202507-001177,Cancelled by Customer,CUST-573066,Mini,Kadubeesanahalli,Brookefield,,,1,Change of plans,0,,0,,,,,
2025-07-26,07:47:40,BLR202507-001178,Success,CUST-621711,Prime Sedan,Ulsoor,CV Raman Nagar,5,18,0,,0,,0,,355.58,13.89,4.32,4.94
2025-07-01,07:30:25,BLR202507-001179,Success,CUST-288288,Mini,RT Nagar,Benson Town,9,23,0,,0,,0,,186.7,8.15,4.13,4.43
2025-07-21,23:04:13,BLR202507-001180,Success,CUST-179574,Prime Sedan,Marathahalli,BTM Layout,10,20,0,,0,,0,,451.06,18.23,4.12,4.18
2025-07-27,07:14:41,BLR202507-001181,Cancelled by Customer,CUST-626138,Bike,Yeshwanthpur,Kalyan Nagar,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-07-26,06:45:54,BLR202507-001182,Success,CUST-389852,Prime Plus,HSR Layout,Jayanagar,4,9,0,,0,,0,,577.75,20.71,4.18,4.63
2025-07-03,04:36:02,BLR202507-001183,Incomplete,CUST-477735,Auto,Yeshwanthpur,Hebbal,,,0,,0,,1,Vehicle Breakdown,,,,
2025-07-07,15:25:14,BLR202507-001184,Cancelled by Customer,CUST-807901,Prime Sedan,Benson Town,Silk Board,,,1,Change of plans,0,,0,,,,,
2025-07-07,20:36:59,BLR202507-001185,Success,CUST-839919,Bike,JP Nagar,Sarjapur,4,12,0,,0,,0,,32.43,1.32,4.43,4.67
2025-07-23,05:29:42,BLR202507-001186,Success,CUST-875758,Bike,Benson Town,Indiranagar,5,9,0,,0,,0,,115.5,10.05,4.87,3.82
2025-07-25,09:06:09,BLR202507-001187,Success,CUST-414021,Prime Sedan,Domlur,Kundalahalli,12,18,0,,0,,0,,271.28,8.45,4.76,4.88
2025-07-31,02:18:40,BLR202507-001188,Cancelled by Driver,CUST-525468,Prime SUV,Kengeri,Sarjapur,,,0,,1,Personal & Car related issues,0,,,,,
2025-07-16,13:46:29,BLR202507-001189,Success,CUST-785864,Bike,Sarjapur,Banashankari,8,15,0,,0,,0,,121.4,10.64,4.25,4.83
2025-07-28,21:21:36,BLR202507-001190,Cancelled by Customer,CUST-516814,Prime Plus,RT Nagar,Nagawara,,,1,Driver asked to cancel,0,,0,,,,,
2025-07-16,19:42:14,BLR202507-001191,Cancelled by Driver,CUST-345076,Bike,Kengeri,Peenya,,,0,,1,More than permitted people in there,0,,,,,
2025-07-24,15:30:30,BLR202507-001192,Incomplete,CUST-953957,Mini,Sarjapur Road,Marathahalli,,,0,,0,,1,Vehicle Breakdown,,,,
2025-07-28,01:32:09,BLR202507-001193,Success,CUST-296971,Mini,Devanahalli,Hoodi,9,23,0,,0,,0,,375.34,18.63,4.82,4.76
2025-07-14,10:35:06,BLR202507-001194,Cancelled by Driver,CUST-319765,Mini,Harlur,Peenya,,,0,,1,Personal & Car related issues,0,,,,,
2025-07-12,22:08:57,BLR202507-001195,Success,CUST-245699,Bike,JP Nagar,Silk Board,2,11,0,,0,,0,,173.9,15.89,3.57,3.77
2025-07-31,16:31:10,BLR202507-001196,Success,CUST-873644,Auto,Basavanagudi,Horamavu,5,16,0,,0,,0,,251.8,16.2,5,3.73
2025-07-27,21:11:30,BLR202507-001197,Success,CUST-471890,Prime Sedan,RT Nagar,Brookefield,12,18,0,,0,,0,,559.96,23.18,4.6,5
2025-07-14,23:05:23,BLR202507-001198,Success,CUST-819074,Prime SUV,Kundalahalli,Sarjapur,8,19,0,,0,,0,,514.08,15.86,4.71,4.92
2025-07-25,15:23:41,BLR202507-001199,Success,CUST-824061,Bike,Silk Board,Bellandur,5,8,0,,0,,0,,127.2,11.22,4.53,4.68
2025-07-19,03:55:30,BLR202507-001200,Incomplete,CUST-124368,Bike,MG Road,JP Nagar,,,0,,0,,1,Customer Demand,,,,
2025-07-31,03:57:51,BLR202507-001201,Cancelled by Customer,CUST-446292,Bike,Hennur,Uttarahalli,,,1,Wrong Address,0,,0,,,,,
2025-07-13,04:27:55,BLR202507-001202,Success,CUST-314124,Mini,Electronic City,Yeshwanthpur,10,23,0,,0,,0,,285.34,13.63,4.82,4.94
2025-07-13,17:00:47,BLR202507-001203,Success,CUST-297487,Mini,HSR Layout,Sarjapur Road,13,19,0,,0,,0,,288.33,12.34,3.47,4.78
2025-07-19,05:34:16,BLR202507-001204,Cancelled by Driver,CUST-573469,eBike,Silk Board,Marathahalli,,,0,,1,Customer related issue,0,,,,,
2025-07-04,02:03:02,BLR202507-001205,Success,CUST-807668,Bike,Malleshwaram,MG Road,5,13,0,,0,,0,,42.3,2.73,4.95,4.68
2025-07-27,07:32:40,BLR202507-001206,Success,CUST-822494,Bike,Basavanagudi,Koramangala,6,13,0,,0,,0,,117.8,10.28,4.29,4.51
2025-07-06,19:34:16,BLR202507-001207,Cancelled by Customer,CUST-308665,Auto,CV Raman Nagar,BTM Layout,,,1,Driver asked to cancel,0,,0,,,,,
2025-07-08,05:26:25,BLR202507-001208,Cancelled by Customer,CUST-405246,eBike,Sadashivanagar,Electronic City,,,1,Wrong Address,0,,0,,,,,
2025-07-02,04:47:52,BLR202507-001209,Cancelled by Driver,CUST-486559,Bike,Indiranagar,Rajajinagar,,,0,,1,The customer was coughing/sick,0,,,,,
2025-07-28,07:23:39,BLR202507-001210,Success,CUST-530819,Mini,Rajajinagar,Jayanagar,10,23,0,,0,,0,,206.14,9.23,4.57,4.27
2025-07-05,17:06:47,BLR202507-001211,Cancelled by Driver,CUST-662511,Mini,Bommanahalli,Manyata Tech Park,,,0,,1,Personal & Car related issues,0,,,,,
2025-07-13,05:23:05,BLR202507-001212,Success,CUST-316509,Prime Plus,Yelahanka,Silk Board,13,22,0,,0,,0,,413,14.12,4.56,4.95
2025-07-14,15:53:16,BLR202507-001213,Incomplete,CUST-957626,eBike,Horamavu,Bommanahalli,,,0,,0,,1,Customer Demand,,,,
2025-07-20,22:03:21,BLR202507-001214,Success,CUST-703027,Prime Sedan,Kengeri,Hebbal,6,15,0,,0,,0,,388.36,15.38,4.58,4.54
2025-07-17,09:08:44,BLR202507-001215,Success,CUST-851589,eBike,Arekere,Ulsoor,8,14,0,,0,,0,,260.65,23.85,4.88,4.69
2025-07-07,17:42:32,BLR202507-001216,Cancelled by Customer,CUST-107804,Prime Plus,Harlur,Electronic City,,,1,Wrong Address,0,,0,,,,,
2025-07-20,21:23:24,BLR202507-001217,Success,CUST-946794,Prime Plus,Sadashivanagar,Sarjapur Road,13,22,0,,0,,0,,608.5,21.94,4.49,4.29
2025-07-30,11:42:17,BLR202507-001218,Success,CUST-696879,Mini,Arekere,Sarjapur,12,17,0,,0,,0,,275.26,11.68,4.78,4.51
2025-07-03,19:25:04,BLR202507-001219,Success,CUST-401897,eBike,Arekere,Domlur,5,8,0,,0,,0,,125.47,11.34,4.85,4.83
2025-07-23,05:30:10,BLR202507-001220,Cancelled by Customer,CUST-983571,eBike,Silk Board,Kundalahalli,,,1,Driver asked to cancel,0,,0,,,,,
2025-07-14,23:48:23,BLR202507-001221,Cancelled by Customer,CUST-361236,Prime Plus,Kanakapura Road,Nagawara,,,1,Wrong Address,0,,0,,,,,
2025-07-15,15:53:24,BLR202507-001222,Success,CUST-503350,eBike,Malleshwaram,Hoodi,7,16,0,,0,,0,,94.26,9.14,4.27,4.62
2025-07-19,15:35:17,BLR202507-001223,Cancelled by Customer,CUST-200174,Mini,Hoodi,MG Road,,,1,Driver asked to cancel,0,,0,,,,,
2025-07-29,03:55:41,BLR202507-001224,Cancelled by Customer,CUST-265603,Prime Sedan,Hennur,Yeshwanthpur,,,1,Change of plans,0,,0,,,,,
2025-07-22,02:35:44,BLR202507-001225,Success,CUST-169986,eBike,Nagawara,Nagawara,2,13,0,,0,,0,,107.85,10.65,4.28,5
2025-07-30,00:53:48,BLR202507-001226,Cancelled by Customer,CUST-617459,Mini,Sarjapur,Peenya,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-07-12,01:16:22,BLR202507-001227,Incomplete,CUST-180251,Prime SUV,HSR Layout,Shivajinagar,,,0,,0,,1,Vehicle Breakdown,,,,
2025-07-14,21:51:23,BLR202507-001228,Incomplete,CUST-572840,Prime Plus,Benson Town,Yelahanka,,,0,,0,,1,Other Issue,,,,
2025-07-02,03:09:57,BLR202507-001229,Success,CUST-584617,Auto,Electronic City,Hennur,6,17,0,,0,,0,,290.72,18.98,3.93,4.68
2025-07-23,12:34:14,BLR202507-001230,Cancelled by Customer,CUST-808441,eBike,Arekere,CV Raman Nagar,,,1,Change of plans,0,,0,,,,,
2025-07-24,11:08:16,BLR202507-001231,Success,CUST-518740,Prime SUV,Hebbal,Kundalahalli,12,25,0,,0,,0,,464.46,12.58,4.47,4.79
2025-07-02,03:12:29,BLR202507-001232,Cancelled by Customer,CUST-111258,Prime Sedan,Jayanagar,Thanisandra,,,1,Driver asked to cancel,0,,0,,,,,
2025-07-11,19:46:56,BLR202507-001233,Incomplete,CUST-802855,eBike,Arekere,Basavanagudi,,,0,,0,,1,Vehicle Breakdown,,,,
2025-07-03,07:08:59,BLR202507-001234,Success,CUST-186558,Bike,Horamavu,Frazer Town,3,6,0,,0,,0,,194.7,17.97,4.36,4.04
2025-07-23,07:28:25,BLR202507-001235,Cancelled by Customer,CUST-558986,Prime Plus,Bommanahalli,Ulsoor,,,1,Driver asked to cancel,0,,0,,,,,
2025-07-06,17:49:08,BLR202507-001236,Success,CUST-979226,Auto,Uttarahalli,HSR Layout,14,22,0,,0,,0,,62.77,2.29,3.95,4.19
2025-07-06,22:32:29,BLR202507-001237,Cancelled by Customer,CUST-408433,Auto,Yeshwanthpur,Manyata Tech Park,,,1,Wrong Address,0,,0,,,,,
2025-07-06,01:47:27,BLR202507-001238,Success,CUST-181354,eBike,Sarjapur,Indiranagar,5,9,0,,0,,0,,54.12,4.68,4.77,5
2025-07-22,22:32:43,BLR202507-001239,Cancelled by Driver,CUST-386525,Prime Plus,Harlur,Domlur,,,0,,1,Customer related issue,0,,,,,
2025-07-07,02:04:49,BLR202507-001240,Success,CUST-849115,Auto,Mahadevapura,Yeshwanthpur,6,13,0,,0,,0,,153.8,9.2,4.27,4.67
2025-07-07,12:19:47,BLR202507-001241,Cancelled by Customer,CUST-563531,eBike,Whitefield,Hennur,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-07-13,00:51:29,BLR202507-001242,Success,CUST-823880,Prime Sedan,Harlur,Whitefield,14,22,0,,0,,0,,502.76,20.58,3.84,5
2025-07-20,19:38:46,BLR202507-001243,Success,CUST-104892,Auto,Devanahalli,CV Raman Nagar,5,15,0,,0,,0,,130.3,5.97,4.41,4.36
2025-07-25,13:41:34,BLR202507-001244,Cancelled by Customer,CUST-311537,Prime Plus,KR Puram,Frazer Town,,,1,Driver asked to cancel,0,,0,,,,,
2025-07-03,21:40:15,BLR202507-001245,Cancelled by Customer,CUST-116817,Mini,Koramangala,Indiranagar,,,1,Change of plans,0,,0,,,,,
2025-07-27,09:29:38,BLR202507-001246,Success,CUST-301485,eBike,Horamavu,Electronic City,3,10,0,,0,,0,,199.69,17.96,4.03,4.78
2025-07-08,17:46:56,BLR202507-001247,Success,CUST-201295,Prime SUV,Horamavu,Rajajinagar,12,21,0,,0,,0,,720.72,18.95,4.66,4.67
2025-07-24,05:22:04,BLR202507-001248,Success,CUST-275161,Auto,Brookefield,Shivajinagar,5,16,0,,0,,0,,359.18,23.87,4.63,4.66
2025-07-04,00:06:03,BLR202507-001249,Success,CUST-955244,Prime Sedan,Bellandur,Peenya,9,15,0,,0,,0,,99.94,2.27,4.26,4.73
2025-07-21,12:12:45,BLR202507-001250,Success,CUST-298754,Bike,Yelahanka,Yeshwanthpur,8,13,0,,0,,0,,140.7,12.57,4.91,4.95
2025-07-13,11:07:36,BLR202507-001251,Success,CUST-548665,Auto,RT Nagar,Yelahanka,6,12,0,,0,,0,,340.13,18.46,4.7,5
2025-07-04,08:04:23,BLR202507-001252,Success,CUST-473897,Prime Sedan,Malleshwaram,Indiranagar,5,18,0,,0,,0,,429.13,15.46,3.68,4.72
2025-07-13,18:24:35,BLR202507-001253,Success,CUST-785761,Prime Sedan,Indiranagar,CV Raman Nagar,12,21,0,,0,,0,,546.74,20.32,4.45,4.31
2025-07-07,15:13:17,BLR202507-001254,Success,CUST-581061,Prime Plus,Electronic City,Horamavu,8,14,0,,0,,0,,251,7.64,3.71,4.86
2025-07-27,07:35:02,BLR202507-001255,Success,CUST-391983,eBike,Kanakapura Road,KR Puram,5,15,0,,0,,0,,104.79,10.31,4.9,4.27
2025-07-02,00:21:09,BLR202507-001256,Success,CUST-170601,Prime Plus,Brookefield,Silk Board,14,24,0,,0,,0,,286.75,9.07,5,4.73
2025-07-25,02:31:51,BLR202507-001257,Success,CUST-727959,Mini,HSR Layout,Thanisandra,5,19,0,,0,,0,,348.7,17.15,4.09,4.42
2025-07-18,10:49:28,BLR202507-001258,Success,CUST-929696,Prime SUV,Nagarbhavi,Rajajinagar,9,21,0,,0,,0,,480.1,12.41,4.39,5
2025-07-09,15:18:07,BLR202507-001259,Success,CUST-199346,Bike,Bellandur,Hennur,3,14,0,,0,,0,,209.5,19.45,4.55,4.36
2025-07-23,10:28:26,BLR202507-001260,Success,CUST-507440,eBike,Devanahalli,Hoodi,8,12,0,,0,,0,,118.73,10.66,5,4.32
2025-07-05,02:24:06,BLR202507-001261,Success,CUST-448176,Prime Plus,Hennur,Sarjapur,10,15,0,,0,,0,,591.5,21.26,4.29,4.05
2025-07-29,06:36:17,BLR202507-001262,Success,CUST-821027,Prime Sedan,Horamavu,Bommanahalli,6,13,0,,0,,0,,526.52,21.66,5,4.15
2025-07-03,11:18:21,BLR202507-001263,Success,CUST-451383,Auto,Uttarahalli,Kengeri,10,22,0,,0,,0,,82.32,3.56,4.59,4.49
2025-07-15,14:33:29,BLR202507-001264,Cancelled by Driver,CUST-500945,Bike,Hennur,Manyata Tech Park,,,0,,1,Customer related issue,0,,,,,
2025-07-17,04:19:37,BLR202507-001265,Success,CUST-716005,eBike,Indiranagar,RT Nagar,5,8,0,,0,,0,,150.78,15.42,4.07,4.95
2025-07-01,03:05:54,BLR202507-001266,Success,CUST-746288,Prime SUV,Jayanagar,Silk Board,4,13,0,,0,,0,,292.88,7.96,4.24,4.31
2025-07-08,19:00:16,BLR202507-001267,Success,CUST-873758,Mini,Sarjapur,Frazer Town,14,26,0,,0,,0,,262.99,11.06,4.57,4.16
2025-07-20,21:26:49,BLR202507-001268,Success,CUST-183246,Auto,JP Nagar,KR Puram,8,15,0,,0,,0,,154.36,9.24,4.58,5
2025-07-16,02:37:45,BLR202507-001269,Success,CUST-411023,Prime Plus,Banashankari,CV Raman Nagar,14,20,0,,0,,0,,94.5,1.38,4.46,4.74
2025-07-07,03:07:01,BLR202507-001270,Success,CUST-773226,Auto,Frazer Town,Nagawara,14,20,0,,0,,0,,42.5,1.25,4.93,4.49
2025-07-20,03:45:15,BLR202507-001271,Success,CUST-565280,eBike,Sarjapur Road,JP Nagar,9,18,0,,0,,0,,146.64,14.96,4.3,5
2025-07-09,19:03:00,BLR202507-001272,Success,CUST-432963,eBike,Sarjapur,MG Road,6,13,0,,0,,0,,71.86,5.61,4.13,4.2
2025-07-17,00:10:54,BLR202507-001273,Success,CUST-930241,Mini,Kalyan Nagar,BTM Layout,12,24,0,,0,,0,,450.58,22.81,4.81,4.99
2025-07-25,02:20:46,BLR202507-001274,Success,CUST-124844,Prime Plus,Nagawara,Sarjapur Road,6,15,0,,0,,0,,308.75,9.95,4.77,4.25
2025-07-11,10:52:28,BLR202507-001275,Cancelled by Customer,CUST-354016,Prime Plus,Yeshwanthpur,Whitefield,,,1,Driver asked to cancel,0,,0,,,,,
2025-07-26,23:02:08,BLR202507-001276,Cancelled by Driver,CUST-820738,eBike,Nagawara,RT Nagar,,,0,,1,More than permitted people in there,0,,,,,
2025-07-17,05:44:58,BLR202507-001277,Cancelled by Customer,CUST-437260,Prime Plus,Harlur,Hennur,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-07-03,11:47:50,BLR202507-001278,Incomplete,CUST-615524,Auto,Hebbal,Whitefield,,,0,,0,,1,Other Issue,,,,
2025-07-05,14:21:00,BLR202507-001279,Incomplete,CUST-314140,Prime Plus,Marathahalli,Malleshwaram,,,0,,0,,1,Other Issue,,,,
2025-07-18,14:58:30,BLR202507-001280,Success,CUST-971598,Prime SUV,Yelahanka,Frazer Town,13,21,0,,0,,0,,661.64,21.13,4.27,4.95
2025-07-17,22:16:11,BLR202507-001281,Success,CUST-181961,Mini,Nagawara,Arekere,14,28,0,,0,,0,,410.8,20.6,4.84,4.63
2025-07-10,03:19:17,BLR202507-001282,Cancelled by Customer,CUST-272132,eBike,Hebbal,Frazer Town,,,1,Wrong Address,0,,0,,,,,
2025-07-06,01:12:59,BLR202507-001283,Cancelled by Customer,CUST-735281,Prime Plus,Silk Board,BTM Layout,,,1,AC is not working (Only for 4-wheelers),0,,0,,,,,
2025-07-15,07:45:59,BLR202507-001284,Cancelled by Customer,CUST-766478,Prime Plus,Ulsoor,Bommanahalli,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-07-31,22:46:58,BLR202507-001285,Cancelled by Customer,CUST-477048,Mini,CV Raman Nagar,Rajajinagar,,,1,Wrong Address,0,,0,,,,,
2025-07-15,07:31:45,BLR202507-001286,Success,CUST-543230,Bike,Kanakapura Road,Manyata Tech Park,7,11,0,,0,,0,,205.3,19.03,4.57,4.75
2025-07-14,00:43:57,BLR202507-001287,Success,CUST-897257,Prime Plus,Bommanahalli,Koramangala,13,27,0,,0,,0,,342.25,11.29,4,4.8
2025-07-25,23:38:12,BLR202507-001288,Success,CUST-499947,Mini,Marathahalli,Sarjapur,5,19,0,,0,,0,,72.04,1.78,4.19,4.23
2025-07-30,20:32:28,BLR202507-001289,Cancelled by Driver,CUST-414815,Bike,Yeshwanthpur,Banashankari,,,0,,1,Customer related issue,0,,,,,
2025-07-09,19:13:22,BLR202507-001290,Success,CUST-498930,Mini,Silk Board,Arekere,8,15,0,,0,,0,,175.01,5.88,4.1,4
2025-07-10,01:01:21,BLR202507-001291,Success,CUST-493370,Bike,Uttarahalli,Bommanahalli,5,12,0,,0,,0,,129.3,11.43,4.42,4.68
2025-07-03,01:33:49,BLR202507-001292,Cancelled by Customer,CUST-449421,Prime Plus,Thanisandra,Bommanahalli,,,1,Driver asked to cancel,0,,0,,,,,
2025-07-05,21:36:54,BLR202507-001293,Cancelled by Customer,CUST-298837,Auto,Indiranagar,Shivajinagar,,,1,Change of plans,0,,0,,,,,
2025-07-16,02:20:17,BLR202507-001294,Success,CUST-524206,Mini,Kundalahalli,Manyata Tech Park,11,19,0,,0,,0,,269.32,12.74,4.35,4.41
2025-07-12,07:41:15,BLR202507-001295,Incomplete,CUST-502692,Mini,Silk Board,Kalyan Nagar,,,0,,0,,1,Other Issue,,,,
2025-07-03,20:04:27,BLR202507-001296,Success,CUST-528644,Auto,Jayanagar,CV Raman Nagar,6,15,0,,0,,0,,149.78,7.94,4.18,4.72
2025-07-30,22:25:30,BLR202507-001297,Success,CUST-693083,Prime Plus,Hebbal,Sarjapur,10,17,0,,0,,0,,431.25,14.85,4.94,4.39
